"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_2602","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2585","rbsC_2","Ribose import permease protein RbsC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2584","rbsB_1","Ribose import binding protein RbsB","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2583","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2582","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"tdcB_1","tdcB_1","L-threonine dehydratase catabolic TdcB","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2463","pld1_1","Pyridoxal 4-dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2449","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"rbsC_1","rbsC_1","Ribose import permease protein RbsC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"spnN","spnN","dTDP-34-didehydro-26-dideoxy-alpha-D-glucose 3-reductase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2244","","4-hydroxyproline 2-epimerase 1","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"sdgD","sdgD","Gentisate 12-dioxygenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"ydcS_1","ydcS_1","Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2092","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_2041","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_2006","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"btuD_2","btuD_2","Vitamin B12 import ATP-binding protein BtuD","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1953","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"thiO","thiO","Glycine oxidase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"btuD_1","btuD_1","Vitamin B12 import ATP-binding protein BtuD","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1871","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"argE_1","argE_1","Acetylornithine deacetylase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1806","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1805","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"potD_1","potD_1","Spermidine/putrescine-binding periplasmic protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"uctC_1","uctC_1","Acetyl-CoA:oxalate CoA-transferase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1663","hsdS","Type-1 restriction enzyme EcoKI specificity protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_1399","puuB_1","Gamma-glutamylputrescine oxidoreductase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"arnB","arnB","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1345","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"dgdA","dgdA","22-dialkylglycine decarboxylase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"bioA","bioA","Adenosylmethionine-8-amino-7-oxononanoate aminotransferase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"xerC_3","xerC_3","Tyrosine recombinase XerC","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_1165","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_1112","safD","Sulfoacetaldehyde dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"hcnB","hcnB","Hydrogen cyanide synthase subunit HcnB","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"ald_1","ald_1","3-succinoylsemialdehyde-pyridine dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"cpdA_4","cpdA_4","3'5'-cyclic adenosine monophosphate phosphodiesterase CpdA","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"aspA","aspA","Aspartate ammonia-lyase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_1033","gbsA_2","Betaine aldehyde dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_942","garD_1","Galactarate dehydratase (L-threo-forming)","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_941","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","3","1","0.25","1.0"
"kstD","kstD","3-oxosteroid 1-dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"pchF","pchF","4-cresol dehydrogenase [hydroxylating] flavoprotein subunit","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"araG_1","araG_1","Arabinose import ATP-binding protein AraG","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"rbsA_1","rbsA_1","Ribose import ATP-binding protein RbsA","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_848","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"bclA","bclA","Benzoate--CoA ligase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_779","gsiA_3","Glutathione import ATP-binding protein GsiA","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_749","appA_2","Oligopeptide-binding protein AppA","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_704","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","2","2","1","0.5","1.0"
"group_665","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_463","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"group_431","","hypothetical protein","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","1","1","1","1.0","1.0"
"namA_1","namA_1","NADPH dehydrogenase","3","1","5","43","37.5","97.72727272727273","25.8","0.009360051712992886","1.0","0.3627273469787803","3","2","1","1.0","1.0"
"group_14492","","hypothetical protein","2","33","6","11","25.0","25.0","0.1111111111111111","0.010721994625787419","1.0","0.4110544689661252","4","2","4","0.125","1.0"
"group_12269","","hypothetical protein","2","33","6","11","25.0","25.0","0.1111111111111111","0.010721994625787419","1.0","0.4110544689661252","2","1","2","0.5","1.0"
"group_11778","","hypothetical protein","2","33","6","11","25.0","25.0","0.1111111111111111","0.010721994625787419","1.0","0.4110544689661252","2","1","2","0.5","1.0"
"hcaB_6~~~hcaB_9~~~hcaB_7~~~hcaB_10",";hcaB_6;hcaB_9;hcaB_7;hcaB_10","hypothetical protein;3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase","6","11","2","33","75.0","75.0","9.0","0.010721994625787419","1.0","0.4110544689661252","3","3","2","0.25","1.0"
"group_12433","corA_2","Cobalt/magnesium transport protein CorA","6","11","2","33","75.0","75.0","9.0","0.010721994625787419","1.0","0.4110544689661252","3","3","2","0.25","1.0"
"group_11486","","hypothetical protein","6","11","2","33","75.0","75.0","9.0","0.010721994625787419","1.0","0.4110544689661252","3","3","1","0.25","1.0"
"group_14322","","hypothetical protein","3","37","5","7","37.5","15.909090909090908","0.11351351351351352","0.011398564976406796","1.0","0.4211975756944535","4","2","3","0.625","1.0"
"fabG_15~~~fabG_8~~~fabG_6~~~xecE~~~fabG_1","fabG_15;fabG_8;fabG_6;xecE;fabG_1","3-oxoacyl-[acyl-carrier-protein] reductase FabG;2-(S)-hydroxypropyl-CoM dehydrogenase","3","37","5","7","37.5","15.909090909090908","0.11351351351351352","0.011398564976406796","1.0","0.4211975756944535","4","2","3","0.625","1.0"
"group_13661","","hypothetical protein","3","37","5","7","37.5","15.909090909090908","0.11351351351351352","0.011398564976406796","1.0","0.4211975756944535","4","2","3","0.625","1.0"
"rhaS_11~~~rhaS_5~~~rhaS_2~~~rhaS_1","rhaS_11;rhaS_5;rhaS_2;rhaS_1","HTH-type transcriptional activator RhaS","3","37","5","7","37.5","15.909090909090908","0.11351351351351352","0.011398564976406796","1.0","0.4211975756944535","4","2","3","0.625","1.0"
"group_13230","","hypothetical protein","3","37","5","7","37.5","15.909090909090908","0.11351351351351352","0.011398564976406796","1.0","0.4211975756944535","7","3","5","0.4531249999999996","0.9999999999999998"
"group_15526","","Electron transfer flavoprotein-ubiquinone oxidoreductase","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","6","4","2","0.6875000000000002","0.6875000000000002"
"group_15335","","Blue-light-activated protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","5","3","3","1.0","1.0"
"group_15277","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_15235","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_15234","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"arnC_1~~~arnC_5","arnC_1;arnC_5","Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_15184","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_15100","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_14772","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","4","3","2","0.625","1.0"
"group_14634","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","5","3","3","1.0","1.0"
"group_14621","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","5","3","3","1.0","1.0"
"group_13221","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","4","3","2","0.625","1.0"
"group_12972","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_11878","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"group_11319","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","5","3","3","1.0","1.0"
"group_11184","","hypothetical protein","5","7","3","37","62.5","84.0909090909091","8.80952380952381","0.011398564976406796","1.0","0.4211975756944535","2","2","1","0.5","1.0"
"paaF_1","paaF_1","23-dehydroadipyl-CoA hydratase","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
"kstD~~~ksdD","kstD;ksdD","3-oxosteroid 1-dehydrogenase","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
"bpoC_1","bpoC_1","Putative non-heme bromoperoxidase BpoC","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
"frc","frc","Formyl-CoA:oxalate CoA-transferase","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
"group_15599","","hypothetical protein","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
"rhaS_3~~~rhaS_11~~~rhaR_1","rhaS_3;rhaS_11;rhaR_1","HTH-type transcriptional activator RhaS;HTH-type transcriptional activator RhaR","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
"group_15518","","hypothetical protein","4","4","4","40","50.0","90.9090909090909","10.0","0.01364857715186933","1.0","0.47723339230208894","4","3","2","0.625","1.0"
